Mahraganj,#00007f,#00007f
Sangrur,#00007f,#00007f
Mahamaya Nagar,#00007f,#00007f
Katni,#00007f,#00007f
Nagaru,#00007f,#00007f
Patiala,#00007f,#00007f
Kannur,#00ddff,#00007f
Shrawasti,#00007f,#00007f
Kangra,#0000a6,#007fff
Wayanad,#00008c,#00007f
Baudh,#00007f,#00007f
Yamunanagar,#00007f,#00007f
Madurai,#000099,#007fff
Dakshin Bastar Dantewada,#00007f,#00007f
Dhule,#00007f,#00007f
Khagaria,#00007f,#00007f
Kalahandi,#00007f,#00007f
Thiruvananthapuram,#0000c0,#00007f
Kodarma,#00007f,#00007f
Pakur,#00007f,#00007f
Saharanpur,#00007f,#00007f
Rewa,#00007f,#00007f
Churachandpur,#00007f,#00007f
Imphal West,#00008c,#00007f
Yadgir,#00007f,#00007f
Hazaribagh,#00007f,#00007f
Kurung Kumey,#00007f,#00007f
Malappuram,#0000e6,#00007f
Dindori,#00007f,#00007f
Tiruvannamalai,#00007f,#00007f
Sheikhpura,#00007f,#00007f
Samba,#00007f,#00007f
Umaria,#00007f,#00007f
East District,#00007f,#00007f
Kolkata,#0000cc,#007fff
Kaushambi,#00007f,#00007f
Pratapgarh,#000099,#00007f
Balangir,#00007f,#00007f
Visakhapatnam,#0000b3,#00007f
Imphal East,#00007f,#00007f
Kishtwar,#00007f,#00007f
Ludhiana,#000099,#00007f
Prakasam,#00008c,#00007f
Faizabad,#00007f,#00007f
Chhatarpur,#00007f,#00007f
Faridabad,#000099,#00007f
Sidhi,#00007f,#00007f
Mahasamund,#00007f,#00007f
Birbhum,#00007f,#00007f
Tamenglong,#00007f,#00007f
Kulgam,#00007f,#00007f
Sitapur,#00007f,#00007f
East Nimar,#00007f,#00007f
Barpeta,#00007f,#00007f
Almora,#00007f,#00007f
